src_ip,dst_ip,src_port,dst_port,packet_len,tcp_flags,window_size,rst_flag,ack_flag,syn_flag,rst_ack_flags,attack_type,label
192.168.154.138,192.168.154.144,8443,41474,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41474,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41474,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41474,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41474,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41474,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41474,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41474,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41474,8443,437,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41474,60,16,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41474,8443,291,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41474,60,16,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41474,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41474,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41474,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41484,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41484,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41484,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41484,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41484,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41484,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41484,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,216.171.98.69,47400,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.69,192.168.154.144,3436,47400,60,16,64239,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41484,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41484,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41484,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41484,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41484,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41484,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41488,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41488,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41488,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41488,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41488,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41488,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41488,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41488,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41488,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41488,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41488,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41488,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41488,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41490,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41490,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41490,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41490,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41490,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41490,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41490,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41490,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41490,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41490,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41490,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41490,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41490,8443,60,20,365,1,1,0,1,attack2,2
216.171.98.69,192.168.154.144,3436,47400,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.69,47400,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41492,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41492,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41492,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41492,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41492,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41492,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41492,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41492,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41492,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41492,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41492,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41492,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41492,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41494,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41494,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41494,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41494,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41494,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41494,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41494,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41494,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41494,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41494,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41494,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41494,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41494,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41498,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41498,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41498,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41498,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41498,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41498,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41498,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41498,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41498,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41498,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41498,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41498,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41498,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,216.171.98.69,47496,3436,62,2,14600,0,0,1,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41548,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41548,60,16,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41548,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41548,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41548,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41548,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41548,8443,60,20,365,1,1,0,1,attack2,2
216.171.98.69,192.168.154.144,3436,47496,60,18,64240,0,1,1,0,attack2,2
192.168.154.144,216.171.98.69,47496,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,216.171.98.69,47496,3436,60,17,14600,0,1,0,0,attack2,2
216.171.98.69,192.168.154.144,3436,47496,60,16,64239,0,1,0,0,attack2,2
216.171.98.69,192.168.154.144,3436,47496,60,25,64239,0,1,0,0,attack2,2
192.168.154.144,216.171.98.69,47496,3436,60,16,14600,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41580,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41580,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41580,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41580,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41580,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41580,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41580,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41580,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41580,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41580,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41580,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41580,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41580,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,192.168.154.138,41600,8443,62,2,14600,0,0,1,0,attack2,2
192.168.154.138,192.168.154.144,8443,41600,62,18,32120,0,1,1,0,attack2,2
192.168.154.144,192.168.154.138,41600,8443,60,16,229,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41600,8443,301,24,229,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41600,60,16,250,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41600,1545,24,250,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41600,8443,60,16,274,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41600,8443,248,24,274,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41600,296,24,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41600,8443,60,16,320,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41600,8443,415,24,320,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41600,196,24,249,0,1,0,0,attack2,2
192.168.154.138,192.168.154.144,8443,41600,85,25,249,0,1,0,0,attack2,2
192.168.154.144,192.168.154.138,41600,8443,60,20,365,1,1,0,1,attack2,2
192.168.154.144,216.171.98.68,50934,3436,62,2,14600,0,0,1,0,attack2,2
